Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The DebuggerLevel,Test ExecutorLevel,The TesterLevel,The Tester - AdvancedLevel,Take some breaksLevel,Make Your ChoiceLevel,On the WatchLevel,Break the LineLevel,Break the MethodLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The DebuggerProgress,Test ExecutorProgress,The TesterProgress,The Tester - AdvancedProgress,Take some breaksProgress,Make Your ChoiceProgress,On the WatchProgress,Break the LineProgress,Break the MethodProgress,Assert and TestedProgress
2023-06-26 13:00:55.176,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,328,172,0,34,0,0,32,0,148
2023-06-26 13:00:55.178,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,329,172,0,34,0,0,32,0,148
2023-06-26 13:00:55.18,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,329,173,0,34,0,0,32,0,148
2023-06-26 13:01:15.207,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,329,173,0,34,0,0,32,0,148
2023-06-26 13:01:15.211,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,329,173,0,34,0,0,32,0,148
2023-06-26 13:01:15.217,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,329,173,0,34,0,0,32,0,148
2023-06-26 13:01:15.221,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,329,173,0,34,0,0,32,0,149
2023-06-26 13:01:15.224,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,329,173,0,34,0,0,32,0,150
2023-06-26 13:01:15.227,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,329,173,0,34,0,0,32,0,150
2023-06-26 13:01:15.23,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,336,173,0,34,0,0,32,0,150
2023-06-26 13:01:15.232,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,336,173,0,34,0,0,32,0,150
2023-06-26 13:01:15.234,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,336,174,0,34,0,0,32,0,150
2023-06-26 13:07:51.038,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,336,174,0,34,0,0,32,0,155
2023-06-26 13:07:51.147,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,174,0,34,0,0,32,0,155
2023-06-26 13:07:51.149,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,175,0,34,0,0,32,0,155
2023-06-26 13:07:54.648,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,175,0,34,0,0,32,0,160
2023-06-26 13:07:54.74,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,175,0,34,0,0,32,0,161
2023-06-26 13:07:54.756,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,175,0,34,0,0,32,0,162
2023-06-26 13:07:54.767,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,175,0,34,0,0,32,0,163
2023-06-26 13:07:54.801,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,175,0,34,0,0,32,0,164
2023-06-26 13:07:54.816,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,175,0,34,0,0,32,0,165
2023-06-26 13:07:54.84,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,337,175,0,34,0,0,32,0,166
2023-06-26 13:07:54.969,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,345,175,0,34,0,0,32,0,166
2023-06-26 13:07:54.971,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,345,176,0,34,0,0,32,0,166
2023-06-26 13:09:51.922,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,345,176,0,34,0,0,32,0,169
2023-06-26 13:09:52.002,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,176,0,34,0,0,32,0,169
2023-06-26 13:09:52.004,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,34,0,0,32,0,169
2023-06-26 13:10:52.578,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,35,0,0,32,0,169
2023-06-26 13:10:52.578,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,35,0,0,33,0,169
2023-06-26 13:10:56.129,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,35,0,0,33,0,173
2023-06-26 13:10:56.233,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,35,0,0,33,0,175
2023-06-26 13:10:56.25,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,35,0,0,33,0,175
2023-06-26 13:10:56.266,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,35,0,0,33,0,177
2023-06-26 13:10:56.275,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,35,0,0,33,0,177
2023-06-26 13:10:56.28,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,346,177,0,35,0,0,33,0,179
2023-06-26 13:10:56.354,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,177,0,35,0,0,33,0,179
2023-06-26 13:10:56.356,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,179
2023-06-26 13:10:59.377,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,181
2023-06-26 13:10:59.384,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,183
2023-06-26 13:10:59.388,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,185
2023-06-26 13:10:59.408,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,187
2023-06-26 13:10:59.441,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,189
2023-06-26 13:10:59.465,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,191
2023-06-26 13:10:59.506,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,194
2023-06-26 13:10:59.572,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,194
2023-06-26 13:10:59.58,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,352,178,0,35,0,0,33,0,197
2023-06-26 13:10:59.679,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,178,0,35,0,0,33,0,197
2023-06-26 13:10:59.682,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.772,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.777,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.781,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.786,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.805,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.809,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.813,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.818,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,362,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.857,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,372,179,0,35,0,0,33,0,197
2023-06-26 14:46:47.859,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,372,180,0,35,0,0,33,0,197
2023-06-26 14:47:17.924,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,372,180,0,36,0,0,33,0,197
2023-06-26 14:47:17.924,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,372,180,0,36,0,0,34,0,197
